Kind,Name,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
Public Method,org.junit.jupiter.api.extension.KitchenSinkExtension.testAborted,1,,,,,,,1.0,2.0
Public Method,org.junit.jupiter.api.extension.KitchenSinkExtension.testDisabled,1,,,,,,,1.0,2.0
Public Method,org.junit.jupiter.api.extension.KitchenSinkExtension.testFailed,1,,,,,,,1.0,2.0
Public Method,org.junit.jupiter.api.extension.KitchenSinkExtension.testSuccessful,1,,,,,,,1.0,2.0
Public Class,org.junit.jupiter.api.extension.ParameterResolutionException,2,1.0,3.0,0.0,0.0,2.0,2.0,,9.0
Public Class,org.junit.jupiter.api.extension.TestInstantiationException,2,1.0,3.0,0.0,0.0,2.0,2.0,,9.0
Private Method,org.junit.jupiter.api.extension.support.TypeBasedParameterResolver.enclosedTypeOfParameterResolver,2,,,,,,,1.0,9.0
Private Method,org.junit.jupiter.api.extension.support.TypeBasedParameterResolver.findTypeBasedParameterResolverSuperclass,4,,,,,,,4.0,14.0
Private Method,org.junit.jupiter.api.extension.support.TypeBasedParameterResolver.getParameterType,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.api.extension.support.TypeBasedParameterResolver.supportsParameter,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.api.extension.support.TypeBasedParameterResolverTests.BasicTypeBasedParameterResolver.resolveParameter,1,,,,,,,1.0,5.0
Public Method,org.junit.jupiter.api.extension.support.TypeBasedParameterResolverTests.MissingTypeTypeBasedParameterResolver.resolveParameter,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.api.extension.support.TypeBasedParameterResolverTests.ParameterizedTypeBasedParameterResolver.resolveParameter,1,,,,,,,1.0,4.0
Private Method,org.junit.jupiter.api.extension.support.TypeBasedParameterResolverTests.findParameterOfMethod,1,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.api.fixtures.TrackLogRecords.Extension.afterEach,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.api.fixtures.TrackLogRecords.Extension.beforeEach,1,,,,,,,1.0,3.0
Private Method,org.junit.jupiter.api.fixtures.TrackLogRecords.Extension.getListener,1,,,,,,,1.0,3.0
Private Method,org.junit.jupiter.api.fixtures.TrackLogRecords.Extension.getStore,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.api.fixtures.TrackLogRecords.Extension.resolveParameter,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.api.fixtures.TrackLogRecords.Extension.supportsParameter,1,,,,,,,1.0,5.0
Public Method,org.junit.jupiter.api.io.CleanupMode.valueOf,1,,,,,,,1.0,0.0
Public Method,org.junit.jupiter.api.io.CleanupMode.values,1,,,,,,,1.0,0.0
Public Method,org.junit.jupiter.api.io.TempDirFactory.Standard.createTempDirectory,1,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.api.parallel.ExecutionMode.valueOf,1,,,,,,,1.0,0.0
Public Method,org.junit.jupiter.api.parallel.ExecutionMode.values,1,,,,,,,1.0,0.0
Public Method,org.junit.jupiter.api.parallel.ResourceAccessMode.valueOf,1,,,,,,,1.0,0.0
Public Method,org.junit.jupiter.api.parallel.ResourceAccessMode.values,1,,,,,,,1.0,0.0
Public Class,org.junit.jupiter.api.parallel.Resources,1,1.0,1.0,0.0,0.0,2.0,1.0,,13.0
Protected Method,org.junit.jupiter.engine.AbstractJupiterTestEngineTests.discoverTests,1,,,,,,,1.0,3.0
Protected Method,org.junit.jupiter.engine.AbstractJupiterTestEngineTests.discoverTests,1,,,,,,,1.0,3.0
Protected Method,org.junit.jupiter.engine.AbstractJupiterTestEngineTests.discoverUniqueId,2,,,,,,,1.0,9.0
Protected Method,org.junit.jupiter.engine.AbstractJupiterTestEngineTests.executeTests,1,,,,,,,1.0,3.0
Protected Method,org.junit.jupiter.engine.AbstractJupiterTestEngineTests.executeTests,1,,,,,,,1.0,3.0
Protected Method,org.junit.jupiter.engine.AbstractJupiterTestEngineTests.executeTestsForClass,1,,,,,,,1.0,3.0
Public Class,org.junit.jupiter.engine.Constants,1,1.0,1.0,0.0,0.0,15.0,1.0,,68.0
Private Method,org.junit.jupiter.engine.DefaultExecutionModeTests.assertExecutionModeRecursively,2,,,,,,,1.0,4.0
Private Method,org.junit.jupiter.engine.DefaultExecutionModeTests.assertUsesExpectedExecutionMode,1,,,,,,,1.0,5.0
Private Method,org.junit.jupiter.engine.DefaultExecutionModeTests.assertUsesExpectedExecutionModeForTestClassAndItsDescendants,2,,,,,,,1.0,5.0
Private Method,org.junit.jupiter.engine.DefaultExecutionModeTests.discoverTestsWithDefaultExecutionMode,2,,,,,,,1.0,8.0
Public Method,org.junit.jupiter.engine.DefaultMethodTests.GenericTestCaseWithOverriddenDefaultMethod.test,1,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.ExceptionHandlingTests.ThrowingAfterAllCallback.afterAll,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.ExceptionHandlingTests.ThrowingBeforeAllCallback.beforeAll,1,,,,,,,1.0,3.0
Private Method,org.junit.jupiter.engine.InvalidLifecycleMethodConfigurationTests.assertContainerFailed,7,,,,,,,1.0,14.0
Public Class,org.junit.jupiter.engine.JupiterTestEngine,9,1.0,2.0,0.0,0.0,19.0,8.0,,44.0
Protected Method,org.junit.jupiter.engine.JupiterTestEngine.createExecutionContext,1,,,,,,,1.0,4.0
Protected Method,org.junit.jupiter.engine.JupiterTestEngine.createExecutorService,2,,,,,,,1.0,8.0
Protected Method,org.junit.jupiter.engine.JupiterTestEngine.createThrowableCollectorFactory,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.JupiterTestEngine.discover,1,,,,,,,1.0,7.0
Public Method,org.junit.jupiter.engine.JupiterTestEngine.getArtifactId,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.JupiterTestEngine.getGroupId,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.JupiterTestEngine.getId,1,,,,,,,1.0,3.0
Private Method,org.junit.jupiter.engine.JupiterTestEngine.getJupiterConfiguration,1,,,,,,,1.0,4.0
Protected Method,org.junit.jupiter.engine.LifecycleMethodOverridingAndSupersedingTests.PackagePrivateSuperClassInDifferentPackageTests.ProtectedExtendsPackagePrivateLifecycleMethod.beforeEach,1,,,,,,,1.0,2.0
Public Method,org.junit.jupiter.engine.LifecycleMethodOverridingAndSupersedingTests.PackagePrivateSuperClassInDifferentPackageTests.PublicExtendsPackagePrivateLifecycleMethod.beforeEach,1,,,,,,,1.0,2.0
Protected Method,org.junit.jupiter.engine.LifecycleMethodOverridingAndSupersedingTests.PackagePrivateSuperClassTests.ProtectedExtendsPackagePrivateLifecycleMethod.beforeEach,1,,,,,,,1.0,2.0
Public Method,org.junit.jupiter.engine.LifecycleMethodOverridingAndSupersedingTests.PackagePrivateSuperClassTests.PublicExtendsPackagePrivateLifecycleMethod.beforeEach,1,,,,,,,1.0,2.0
Protected Method,org.junit.jupiter.engine.LifecycleMethodOverridingAndSupersedingTests.ProtectedSuperClassTests.ProtectedExtendsPackagePrivate.beforeEach,1,,,,,,,1.0,2.0
Public Method,org.junit.jupiter.engine.LifecycleMethodOverridingAndSupersedingTests.ProtectedSuperClassTests.PublicExtendsPackagePrivate.beforeEach,1,,,,,,,1.0,2.0
Public Method,org.junit.jupiter.engine.LifecycleMethodOverridingAndSupersedingTests.PublicSuperClassTests.PublicExtendsPackagePrivate.beforeEach,1,,,,,,,1.0,2.0
Private Method,org.junit.jupiter.engine.NestedTestClassesTests.assertNestedCycle,3,,,,,,,1.0,8.0
Public Method,org.junit.jupiter.engine.NestedWithInheritanceTests.NestedClass.NestedNestedClass.test,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.NestedWithInheritanceTests.NestedClass.test,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.NestedWithSeparateInheritanceTests.NestedClass.NestedNestedClass.test,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.NestedWithSeparateInheritanceTests.NestedClass.test,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.SuperClass.beforeEach,1,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.SuperClass1.beforeEach,1,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.SuperClass2.beforeEach,1,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.SuperClass3.beforeEach,1,,,,,,,1.0,4.0
Protected Method,org.junit.jupiter.engine.SuperClassWithProtectedLifecycleMethodTestCase.beforeEach,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.SuperClassWithPublicLifecycleMethodTestCase.beforeEach,1,,,,,,,1.0,3.0
Private Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.performAssertions,1,,,,,,,1.0,4.0
Private Method,org.junit.jupiter.engine.TestInstanceLifecycleConfigurationTests.performAssertions,3,,,,,,,1.0,14.0
Public Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstanceTrackingExtension.afterAll,1,,,,,,,1.0,5.0
Public Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstanceTrackingExtension.afterEach,1,,,,,,,1.0,6.0
Public Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstanceTrackingExtension.beforeAll,1,,,,,,,1.0,5.0
Public Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstanceTrackingExtension.beforeEach,1,,,,,,,1.0,6.0
Public Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstanceTrackingExtension.evaluateExecutionCondition,2,,,,,,,1.0,11.0
Public Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstanceTrackingExtension.postProcessTestInstance,1,,,,,,,1.0,7.0
Public Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstanceTrackingExtension.preDestroyTestInstance,1,,,,,,,1.0,6.0
Public Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstanceTrackingExtension.provideTestTemplateInvocationContexts,1,,,,,,,1.0,7.0
Public Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.InstanceTrackingExtension.supportsTestTemplate,1,,,,,,,1.0,4.0
Private Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.instanceCounts,1,,,,,,,1.0,3.0
Private Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.instancePerClass,1,,,,,,,1.0,58.0
Private Method,org.junit.jupiter.engine.TestInstanceLifecycleTests.performAssertions,8,,,,,,,1.0,14.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.AlwaysDisabledExecutionCondition.evaluateExecutionCondition,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.AnotherInvocationContextProviderWithASingleInvocation.provideTestTemplateInvocationContexts,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.AnotherInvocationContextProviderWithASingleInvocation.supportsTestTemplate,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderThatSupportsEverythingButProvidesNothing.provideTestTemplateInvocationContexts,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderThatSupportsEverythingButProvidesNothing.supportsTestTemplate,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithCloseableStream.provideTestTemplateInvocationContexts,2,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithCloseableStream.supportsTestTemplate,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithCustomizedDisplayNames.provideTestTemplateInvocationContexts,2,,,,,,,1.0,8.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithCustomizedDisplayNames.provideTestTemplateInvocationContexts.(lambda_expr_1).(Anon_2).getDisplayName,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithCustomizedDisplayNames.supportsTestTemplate,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithDynamicLifecycleCallbacks.LifecycleCallbackExtension.afterEach,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithDynamicLifecycleCallbacks.LifecycleCallbackExtension.afterTestExecution,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithDynamicLifecycleCallbacks.LifecycleCallbackExtension.beforeEach,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithDynamicLifecycleCallbacks.LifecycleCallbackExtension.beforeTestExecution,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithDynamicLifecycleCallbacks.LifecycleCallbackExtension.handleTestExecutionException,1,,,,,,,1.0,4.0
Private Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithDynamicLifecycleCallbacks.createContext,1,,,,,,,1.0,12.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithDynamicLifecycleCallbacks.createContext.(Anon_6).getAdditionalExtensions,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithDynamicLifecycleCallbacks.createContext.(Anon_6).getDisplayName,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithDynamicLifecycleCallbacks.provideTestTemplateInvocationContexts,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.InvocationContextProviderWithDynamicLifecycleCallbacks.supportsTestTemplate,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.SingleInvocationContextProvider.provideTestTemplateInvocationContexts,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.SingleInvocationContextProvider.supportsTestTemplate,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.SingleInvocationContextProviderWithDisabledInvocations.provideTestTemplateInvocationContexts,1,,,,,,,1.0,8.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.SingleInvocationContextProviderWithDisabledInvocations.provideTestTemplateInvocationContexts.(Anon_1).getAdditionalExtensions,1,,,,,,,1.0,3.0
Private Method,org.junit.jupiter.engine.TestTemplateInvocationTests.StringParameterInjectingInvocationContextProvider.createContext,1,,,,,,,1.0,16.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.StringParameterInjectingInvocationContextProvider.createContext.(Anon_5).getAdditionalExtensions,2,,,,,,,1.0,7.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.StringParameterInjectingInvocationContextProvider.createContext.(Anon_5).getDisplayName,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.StringParameterInjectingInvocationContextProvider.provideTestTemplateInvocationContexts,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.StringParameterInjectingInvocationContextProvider.supportsTestTemplate,1,,,,,,,1.0,3.0
Private Method,org.junit.jupiter.engine.TestTemplateInvocationTests.StringParameterResolvingInvocationContextProvider.createContext,1,,,,,,,1.0,23.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.StringParameterResolvingInvocationContextProvider.createContext.(Anon_3).getAdditionalExtensions,1,,,,,,,1.0,14.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.StringParameterResolvingInvocationContextProvider.createContext.(Anon_3).getAdditionalExtensions.(Anon_4).resolveParameter,1,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.StringParameterResolvingInvocationContextProvider.createContext.(Anon_3).getAdditionalExtensions.(Anon_4).supportsParameter,1,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.StringParameterResolvingInvocationContextProvider.createContext.(Anon_3).getDisplayName,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.StringParameterResolvingInvocationContextProvider.provideTestTemplateInvocationContexts,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.StringParameterResolvingInvocationContextProvider.supportsTestTemplate,2,,,,,,,1.0,7.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.TwoInvocationsContextProvider.provideTestTemplateInvocationContexts,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.TestTemplateInvocationTests.TwoInvocationsContextProvider.supportsTestTemplate,1,,,,,,,1.0,3.0
Private Method,org.junit.jupiter.engine.TestTemplateInvocationTests.findTestDescriptor,2,,,,,,,1.0,7.0
Private Method,org.junit.jupiter.engine.TestTemplateInvocationTests.wrappedInContainerEvents,1,,,,,,,1.0,10.0
Private Method,org.junit.jupiter.engine.bridge.BridgeMethodTests.execute,2,,,,,,,1.0,6.0
Public Class,org.junit.jupiter.engine.bridge.ChildWithBridgeMethods,3,1.0,2.0,0.0,0.0,4.0,3.0,,14.0
Public Method,org.junit.jupiter.engine.bridge.ChildWithBridgeMethods.anotherAfterEach,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.bridge.ChildWithBridgeMethods.anotherBeforeEach,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.bridge.ChildWithoutBridgeMethods.anotherAfterEach,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.bridge.ChildWithoutBridgeMethods.anotherBeforeEach,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.bridge.NumberResolver.resolveParameter,3,,,,,,,3.0,13.0
Public Method,org.junit.jupiter.engine.bridge.NumberResolver.supportsParameter,1,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.bridge.PackagePrivateParent.afterEach,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.bridge.PackagePrivateParent.beforeEach,1,,,,,,,1.0,3.0
Public Class,org.junit.jupiter.engine.config.CachingJupiterConfiguration,25,1.0,1.0,50.0,0.0,18.0,14.0,,74.0
Public Method,org.junit.jupiter.engine.config.CachingJupiterConfiguration.getDefaultClassesExecutionMode,2,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.config.CachingJupiterConfiguration.getDefaultDisplayNameGenerator,2,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.config.CachingJupiterConfiguration.getDefaultExecutionMode,2,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.config.CachingJupiterConfiguration.getDefaultTempDirCleanupMode,2,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.config.CachingJupiterConfiguration.getDefaultTempDirFactorySupplier,2,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.config.CachingJupiterConfiguration.getDefaultTestClassOrderer,2,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.config.CachingJupiterConfiguration.getDefaultTestInstanceLifecycle,2,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.config.CachingJupiterConfiguration.getDefaultTestMethodOrderer,2,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.config.CachingJupiterConfiguration.getExecutionConditionFilter,2,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.config.CachingJupiterConfiguration.getRawConfigurationParameter,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.config.CachingJupiterConfiguration.isExtensionAutoDetectionEnabled,2,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.config.CachingJupiterConfiguration.isParallelExecutionEnabled,2,,,,,,,1.0,4.0
Public Class,org.junit.jupiter.engine.config.DefaultJupiterConfiguration,16,1.0,1.0,0.0,0.0,21.0,14.0,,80.0
Public Method,org.junit.jupiter.engine.config.DefaultJupiterConfiguration.getDefaultClassesExecutionMode,1,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.config.DefaultJupiterConfiguration.getDefaultDisplayNameGenerator,2,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.config.DefaultJupiterConfiguration.getDefaultExecutionMode,1,,,,,,,1.0,4.0
Public Method,org.junit.jupiter.engine.config.DefaultJupiterConfiguration.getDefaultTempDirCleanupMode,1,,,,,,,1.0,3.0
Public Method,org.junit.jupiter.engine.config.DefaultJupiterConfiguration.getDefaultTempDirFactorySupplier,2,,,,,,,1.0,5.0
